timestamp,x,y,wind_speed,wind_dir
2020-01-01 07:00:00,5,7,10.12,287.6
2020-01-01 07:00:00,5,8,9.92,292.0
2020-01-01 07:00:00,5,9,9.74,293.0
2020-01-01 07:00:00,5,10,10.1,284.5
2020-01-01 07:00:00,5,11,10.43,294.3
2020-01-01 07:00:00,5,12,9.05,283.1
2020-01-01 07:00:00,5,13,9.93,290.8
2020-01-01 07:00:00,5,14,9.62,287.2
2020-01-01 07:00:00,5,15,9.77,283.0
2020-01-01 07:00:00,5,16,8.89,294.8
2020-01-01 07:00:00,5,17,9.52,288.9
2020-01-01 07:00:00,5,18,9.67,283.3
2020-01-01 07:00:00,5,19,10.06,289.5
2020-01-01 07:00:00,6,0,10.07,295.5
2020-01-01 07:00:00,6,1,10.2,287.7
2020-01-01 07:00:00,6,2,10.09,281.5
2020-01-01 07:00:00,6,3,10.95,285.3
2020-01-01 07:00:00,6,4,10.73,292.4
2020-01-01 07:00:00,6,5,9.44,287.3
2020-01-01 07:00:00,6,6,10.42,295.6
2020-01-01 07:00:00,6,7,10.12,283.9
2020-01-01 07:00:00,6,8,9.99,297.5
2020-01-01 07:00:00,6,9,10.39,288.4
2020-01-01 07:00:00,6,10,9.43,290.0
2020-01-01 07:00:00,6,11,10.47,293.5
2020-01-01 07:00:00,6,12,9.71,292.1
2020-01-01 07:00:00,6,13,10.21,285.3
2020-01-01 07:00:00,6,14,10.58,296.4
2020-01-01 07:00:00,6,15,9.51,282.8
2020-01-01 07:00:00,6,16,9.99,291.2
2020-01-01 07:00:00,6,17,9.6,293.4
2020-01-01 07:00:00,6,18,10.37,295.4
2020-01-01 07:00:00,6,19,9.16,287.1
2020-01-01 07:00:00,7,0,10.8,281.0
2020-01-01 07:00:00,7,1,10.67,294.5
2020-01-01 07:00:00,7,2,11.06,297.9
2020-01-01 07:00:00,7,3,9.55,294.0
2020-01-01 07:00:00,7,4,10.76,290.4
2020-01-01 07:00:00,7,5,9.96,292.6
2020-01-01 07:00:00,7,6,9.69,294.4
2020-01-01 07:00:00,7,7,9.91,293.6
2020-01-01 07:00:00,7,8,9.72,287.8
2020-01-01 07:00:00,7,9,10.27,287.3
2020-01-01 07:00:00,7,10,10.47,281.5
2020-01-01 07:00:00,7,11,10.26,293.1
2020-01-01 07:00:00,7,12,10.17,295.3
2020-01-01 07:00:00,7,13,9.69,289.4
2020-01-01 07:00:00,7,14,10.11,288.6
2020-01-01 07:00:00,7,15,9.41,294.8
2020-01-01 07:00:00,7,16,10.95,300.0
2020-01-01 07:00:00,7,17,9.15,287.7
2020-01-01 07:00:00,7,18,10.29,284.4
2020-01-01 07:00:00,7,19,9.57,293.1
2020-01-01 07:00:00,8,0,9.62,292.9
2020-01-01 07:00:00,8,1,10.14,278.9
2020-01-01 07:00:00,8,2,10.92,290.5
2020-01-01 07:00:00,8,3,10.53,296.5
2020-01-01 07:00:00,8,4,11.11,297.7
2020-01-01 07:00:00,8,5,10.09,296.2
2020-01-01 07:00:00,8,6,10.12,278.1
2020-01-01 07:00:00,8,7,10.51,282.3
2020-01-01 07:00:00,8,8,9.9,288.7
2020-01-01 07:00:00,8,9,10.44,281.1
2020-01-01 07:00:00,8,10,10.42,295.6
2020-01-01 07:00:00,8,11,10.53,287.0
2020-01-01 07:00:00,8,12,10.49,295.4
2020-01-01 07:00:00,8,13,10.96,292.9
2020-01-01 07:00:00,8,14,10.7,295.0
2020-01-01 07:00:00,8,15,9.21,286.8
2020-01-01 07:00:00,8,16,9.6,294.3
2020-01-01 07:00:00,8,17,9.57,300.5
2020-01-01 07:00:00,8,18,10.09,282.4
2020-01-01 07:00:00,8,19,9.56,285.4
2020-01-01 07:00:00,9,0,10.71,294.2
2020-01-01 07:00:00,9,1,9.78,296.4
2020-01-01 07:00:00,9,2,10.84,289.8
2020-01-01 07:00:00,9,3,10.96,293.6
2020-01-01 07:00:00,9,4,11.28,290.4
2020-01-01 07:00:00,9,5,10.99,285.3
2020-01-01 07:00:00,9,6,10.99,286.7
2020-01-01 07:00:00,9,7,11.99,291.5
2020-01-01 07:00:00,9,8,10.08,279.7
2020-01-01 07:00:00,9,9,10.95,287.3
2020-01-01 07:00:00,9,10,10.26,297.7
2020-01-01 07:00:00,9,11,10.55,291.2
2020-01-01 07:00:00,9,12,10.12,288.8
2020-01-01 07:00:00,9,13,9.94,281.9
2020-01-01 07:00:00,9,14,9.95,294.8
2020-01-01 07:00:00,9,15,10.06,289.9
2020-01-01 07:00:00,9,16,9.95,295.1
2020-01-01 07:00:00,9,17,9.73,286.8
2020-01-01 07:00:00,9,18,9.56,289.8
2020-01-01 07:00:00,9,19,10.65,297.5
2020-01-01 07:00:00,10,0,10.45,290.9
2020-01-01 07:00:00,10,1,12.28,290.5
2020-01-01 07:00:00,10,2,11.3,290.9
2020-01-01 07:00:00,10,3,10.56,291.9
2020-01-01 07:00:00,10,4,10.78,286.9
2020-01-01 07:00:00,10,5,10.87,292.7
2020-01-01 07:00:00,10,6,11.44,292.4
2020-01-01 07:00:00,10,7,11.12,286.4
2020-01-01 07:00:00,10,8,10.64,291.2
2020-01-01 07:00:00,10,9,10.29,285.0
2020-01-01 07:00:00,10,10,10.58,296.6
2020-01-01 07:00:00,10,11,10.6,292.0
2020-01-01 07:00:00,10,12,9.98,278.5
2020-01-01 07:00:00,10,13,8.94,284.7
2020-01-01 07:00:00,10,14,9.92,281.9
2020-01-01 07:00:00,10,15,8.83,282.8
2020-01-01 07:00:00,10,16,10.02,286.1
2020-01-01 07:00:00,10,17,10.05,291.7
2020-01-01 07:00:00,10,18,9.69,285.4
2020-01-01 07:00:00,10,19,9.97,286.7
2020-01-01 07:00:00,11,0,10.54,288.6
2020-01-01 07:00:00,11,1,11.35,285.4
2020-01-01 07:00:00,11,2,11.81,287.3
2020-01-01 07:00:00,11,3,10.65,296.3
2020-01-01 07:00:00,11,4,11.03,297.1
2020-01-01 07:00:00,11,5,10.4,285.9
2020-01-01 07:00:00,11,6,10.28,286.2
2020-01-01 07:00:00,11,7,10.47,285.8
2020-01-01 07:00:00,11,8,11.32,294.0
2020-01-01 07:00:00,11,9,11.07,287.9
2020-01-01 07:00:00,11,10,10.26,285.8
2020-01-01 07:00:00,11,11,10.62,291.8
2020-01-01 07:00:00,11,12,9.41,293.3
2020-01-01 07:00:00,11,13,11.27,274.0
2020-01-01 07:00:00,11,14,10.12,297.1
2020-01-01 07:00:00,11,15,10.03,293.1
2020-01-01 07:00:00,11,16,9.99,284.1
2020-01-01 07:00:00,11,17,10.88,281.8
2020-01-01 07:00:00,11,18,11.09,283.7
2020-01-01 07:00:00,11,19,10.46,294.8
2020-01-01 07:00:00,12,0,10.78,289.8
2020-01-01 07:00:00,12,1,10.67,288.4
2020-01-01 07:00:00,12,2,10.69,288.2
2020-01-01 07:00:00,12,3,10.71,287.2
2020-01-01 07:00:00,12,4,10.71,291.8
2020-01-01 07:00:00,12,5,10.26,285.6
2020-01-01 07:00:00,12,6,11.77,281.6
2020-01-01 07:00:00,12,7,11.74,290.3
2020-01-01 07:00:00,12,8,11.1,288.4
2020-01-01 07:00:00,12,9,10.68,282.7
2020-01-01 07:00:00,12,10,10.3,288.9
2020-01-01 07:00:00,12,11,9.9,291.0
2020-01-01 07:00:00,12,12,11.43,288.2
2020-01-01 07:00:00,12,13,11.2,289.7
2020-01-01 07:00:00,12,14,10.87,293.4
2020-01-01 07:00:00,12,15,10.88,287.1
2020-01-01 07:00:00,12,16,9.52,282.5
2020-01-01 07:00:00,12,17,10.45,291.1
2020-01-01 07:00:00,12,18,10.22,286.2
2020-01-01 07:00:00,12,19,9.75,284.5
2020-01-01 07:00:00,13,0,10.12,282.9
2020-01-01 07:00:00,13,1,11.95,287.8
2020-01-01 07:00:00,13,2,11.74,300.4
2020-01-01 07:00:00,13,3,10.66,284.1
2020-01-01 07:00:00,13,4,10.22,280.4
2020-01-01 07:00:00,13,5,11.1,279.1
2020-01-01 07:00:00,13,6,11.09,285.0
2020-01-01 07:00:00,13,7,10.34,292.8
2020-01-01 07:00:00,13,8,11.46,302.1
2020-01-01 07:00:00,13,9,11.05,288.6
2020-01-01 07:00:00,13,10,10.96,296.1
2020-01-01 07:00:00,13,11,10.24,297.7
2020-01-01 07:00:00,13,12,11.5,279.5
2020-01-01 07:00:00,13,13,10.67,289.3
2020-01-01 07:00:00,13,14,9.66,301.9
2020-01-01 07:00:00,13,15,10.74,286.6
2020-01-01 07:00:00,13,16,10.59,286.9
2020-01-01 07:00:00,13,17,10.53,282.9
2020-01-01 07:00:00,13,18,11.2,289.9
2020-01-01 07:00:00,13,19,11.05,285.8
2020-01-01 07:00:00,14,0,11.76,283.5
2020-01-01 07:00:00,14,1,10.59,296.7
2020-01-01 07:00:00,14,2,12.01,297.6
2020-01-01 07:00:00,14,3,10.83,284.0
2020-01-01 07:00:00,14,4,11.05,291.9
2020-01-01 07:00:00,14,5,11.35,292.6
2020-01-01 07:00:00,14,6,10.88,289.7
2020-01-01 07:00:00,14,7,11.49,284.4
2020-01-01 07:00:00,14,8,11.3,281.5
2020-01-01 07:00:00,14,9,11.52,285.7
2020-01-01 07:00:00,14,10,10.77,286.9
2020-01-01 07:00:00,14,11,11.27,291.7
2020-01-01 07:00:00,14,12,10.64,280.6
2020-01-01 07:00:00,14,13,10.55,281.7
2020-01-01 07:00:00,14,14,10.76,290.0
2020-01-01 07:00:00,14,15,11.15,282.9
2020-01-01 07:00:00,14,16,10.13,284.7
2020-01-01 07:00:00,14,17,10.17,293.8
2020-01-01 07:00:00,14,18,10.07,291.2
2020-01-01 07:00:00,14,19,10.07,291.7
2020-01-01 07:00:00,15,0,11.92,289.6
2020-01-01 07:00:00,15,1,11.62,293.6
2020-01-01 07:00:00,15,2,11.39,291.8
2020-01-01 07:00:00,15,3,12.36,280.3
2020-01-01 07:00:00,15,4,11.33,281.6
2020-01-01 07:00:00,15,5,11.0,282.3
2020-01-01 07:00:00,15,6,11.67,290.0
2020-01-01 07:00:00,15,7,10.92,284.0
2020-01-01 07:00:00,15,8,11.74,292.6
2020-01-01 07:00:00,15,9,11.15,279.6
2020-01-01 07:00:00,15,10,10.91,278.9
2020-01-01 07:00:00,15,11,11.46,280.4
2020-01-01 07:00:00,15,12,10.59,287.4
2020-01-01 07:00:00,15,13,11.35,292.1
2020-01-01 07:00:00,15,14,10.85,285.6
2020-01-01 07:00:00,15,15,9.9,302.4
2020-01-01 07:00:00,15,16,11.26,287.8
2020-01-01 07:00:00,15,17,11.03,293.0
2020-01-01 07:00:00,15,18,10.79,290.6
2020-01-01 07:00:00,15,19,10.78,291.4
2020-01-01 07:00:00,16,0,11.29,294.9
2020-01-01 07:00:00,16,1,10.53,295.3
2020-01-01 07:00:00,16,2,10.29,296.0
2020-01-01 07:00:00,16,3,11.17,289.8
2020-01-01 07:00:00,16,4,10.77,284.2
2020-01-01 07:00:00,16,5,11.56,289.3
2020-01-01 07:00:00,16,6,11.69,293.3
2020-01-01 07:00:00,16,7,10.53,292.5
2020-01-01 07:00:00,16,8,10.66,282.9
2020-01-01 07:00:00,16,9,11.25,284.3
2020-01-01 07:00:00,16,10,11.28,297.5
2020-01-01 07:00:00,16,11,10.65,291.6
2020-01-01 07:00:00,16,12,10.64,288.5
2020-01-01 07:00:00,16,13,11.19,288.8
2020-01-01 07:00:00,16,14,10.45,290.1
2020-01-01 07:00:00,16,15,10.51,291.0
2020-01-01 07:00:00,16,16,10.19,287.0
2020-01-01 07:00:00,16,17,11.27,295.5
2020-01-01 07:00:00,16,18,10.6,289.1
2020-01-01 07:00:00,16,19,11.46,282.9
2020-01-01 07:00:00,17,0,11.5,284.2
2020-01-01 07:00:00,17,1,11.76,286.5
2020-01-01 07:00:00,17,2,11.08,295.9
2020-01-01 07:00:00,17,3,11.6,294.2
2020-01-01 07:00:00,17,4,11.08,292.0
2020-01-01 07:00:00,17,5,10.95,287.3
2020-01-01 07:00:00,17,6,11.46,290.5
2020-01-01 07:00:00,17,7,11.6,286.4
2020-01-01 07:00:00,17,8,11.18,291.5
2020-01-01 07:00:00,17,9,11.93,296.9
2020-01-01 07:00:00,17,10,11.78,277.8
2020-01-01 07:00:00,17,11,10.87,286.7
2020-01-01 07:00:00,17,12,11.59,288.1
2020-01-01 07:00:00,17,13,12.22,298.1
2020-01-01 07:00:00,17,14,10.81,286.5
2020-01-01 07:00:00,17,15,11.24,287.5
2020-01-01 07:00:00,17,16,10.1,288.4
2020-01-01 07:00:00,17,17,9.85,285.4
2020-01-01 07:00:00,17,18,9.98,284.3
2020-01-01 07:00:00,17,19,11.09,282.6
2020-01-01 07:00:00,18,0,11.4,288.9
2020-01-01 07:00:00,18,1,11.71,283.1
2020-01-01 07:00:00,18,2,12.18,286.2
2020-01-01 07:00:00,18,3,11.53,292.1
2020-01-01 07:00:00,18,4,11.7,288.7
2020-01-01 07:00:00,18,5,10.94,288.7
2020-01-01 07:00:00,18,6,11.99,289.1
2020-01-01 07:00:00,18,7,11.25,290.9
2020-01-01 07:00:00,18,8,12.45,278.8
2020-01-01 07:00:00,18,9,10.59,284.5
2020-01-01 07:00:00,18,10,11.36,288.4
2020-01-01 07:00:00,18,11,10.71,292.7
2020-01-01 07:00:00,18,12,11.1,291.0
2020-01-01 07:00:00,18,13,10.55,288.0
2020-01-01 07:00:00,18,14,11.57,291.7
2020-01-01 07:00:00,18,15,11.79,288.7
2020-01-01 07:00:00,18,16,11.02,294.2
2020-01-01 07:00:00,18,17,10.42,292.7
2020-01-01 07:00:00,18,18,10.99,289.4
2020-01-01 07:00:00,18,19,11.3,290.6
2020-01-01 07:00:00,19,0,11.46,290.6
2020-01-01 07:00:00,19,1,12.09,295.6
2020-01-01 07:00:00,19,2,13.33,284.0
2020-01-01 07:00:00,19,3,12.18,292.5
2020-01-01 07:00:00,19,4,12.7,287.2
2020-01-01 07:00:00,19,5,11.2,293.5
2020-01-01 07:00:00,19,6,11.74,290.9
2020-01-01 07:00:00,19,7,12.14,285.2
2020-01-01 07:00:00,19,8,11.3,285.2
2020-01-01 07:00:00,19,9,12.15,286.2
2020-01-01 07:00:00,19,10,11.69,292.0
2020-01-01 07:00:00,19,11,10.66,294.0
2020-01-01 07:00:00,19,12,10.67,289.4
2020-01-01 07:00:00,19,13,10.83,283.3
2020-01-01 07:00:00,19,14,10.81,287.0
2020-01-01 07:00:00,19,15,10.62,291.5
2020-01-01 07:00:00,19,16,10.41,291.4
2020-01-01 07:00:00,19,17,10.03,292.6
2020-01-01 07:00:00,19,18,11.94,282.9
2020-01-01 07:00:00,19,19,10.91,283.8
2020-01-01 08:00:00,0,0,9.67,285.5
2020-01-01 08:00:00,0,1,10.07,286.2
2020-01-01 08:00:00,0,2,8.84,291.6
2020-01-01 08:00:00,0,3,9.4,281.2
2020-01-01 08:00:00,0,4,9.37,296.4
2020-01-01 08:00:00,0,5,9.87,278.0
2020-01-01 08:00:00,0,6,9.48,283.7
2020-01-01 08:00:00,0,7,9.69,294.1
2020-01-01 08:00:00,0,8,8.83,301.5
2020-01-01 08:00:00,0,9,9.18,291.1
2020-01-01 08:00:00,0,10,8.61,290.3
2020-01-01 08:00:00,0,11,9.06,296.4
2020-01-01 08:00:00,0,12,8.88,281.1
2020-01-01 08:00:00,0,13,9.68,284.0
2020-01-01 08:00:00,0,14,8.41,286.9
2020-01-01 08:00:00,0,15,8.99,290.8
2020-01-01 08:00:00,0,16,8.92,286.4
2020-01-01 08:00:00,0,17,9.27,275.4
2020-01-01 08:00:00,0,18,9.58,287.0
2020-01-01 08:00:00,0,19,8.45,283.8
2020-01-01 08:00:00,1,0,9.72,288.8
2020-01-01 08:00:00,1,1,9.48,290.0
2020-01-01 08:00:00,1,2,10.46,292.3
2020-01-01 08:00:00,1,3,10.3,285.4
2020-01-01 08:00:00,1,4,10.13,286.2
2020-01-01 08:00:00,1,5,8.81,288.6
2020-01-01 08:00:00,1,6,9.04,283.8
2020-01-01 08:00:00,1,7,10.65,295.0
2020-01-01 08:00:00,1,8,9.2,284.2
2020-01-01 08:00:00,1,9,9.03,285.3
2020-01-01 08:00:00,1,10,9.43,287.8
2020-01-01 08:00:00,1,11,8.95,287.4
2020-01-01 08:00:00,1,12,9.22,285.9
2020-01-01 08:00:00,1,13,8.56,288.6
2020-01-01 08:00:00,1,14,8.94,288.2
2020-01-01 08:00:00,1,15,8.12,289.9
2020-01-01 08:00:00,1,16,8.87,293.2
2020-01-01 08:00:00,1,17,8.72,297.5
2020-01-01 08:00:00,1,18,8.29,278.7
2020-01-01 08:00:00,1,19,8.96,278.4
2020-01-01 08:00:00,2,0,11.32,285.0
2020-01-01 08:00:00,2,1,9.75,286.4
2020-01-01 08:00:00,2,2,10.29,288.3
2020-01-01 08:00:00,2,3,9.46,285.0
2020-01-01 08:00:00,2,4,10.15,285.2
2020-01-01 08:00:00,2,5,9.13,283.3
2020-01-01 08:00:00,2,6,9.72,276.3
2020-01-01 08:00:00,2,7,9.64,288.2
2020-01-01 08:00:00,2,8,9.81,285.0
2020-01-01 08:00:00,2,9,9.02,291.1
2020-01-01 08:00:00,2,10,9.72,290.6
2020-01-01 08:00:00,2,11,9.56,296.9
2020-01-01 08:00:00,2,12,9.58,286.5
2020-01-01 08:00:00,2,13,9.15,293.8
2020-01-01 08:00:00,2,14,9.29,282.2
2020-01-01 08:00:00,2,15,9.35,280.9
2020-01-01 08:00:00,2,16,9.29,283.1
2020-01-01 08:00:00,2,17,8.75,274.9
2020-01-01 08:00:00,2,18,8.56,290.8
2020-01-01 08:00:00,2,19,8.43,278.3
2020-01-01 08:00:00,3,0,10.0,285.5
2020-01-01 08:00:00,3,1,10.88,285.4
2020-01-01 08:00:00,3,2,10.32,276.7
2020-01-01 08:00:00,3,3,9.85,291.6
2020-01-01 08:00:00,3,4,10.32,281.0
2020-01-01 08:00:00,3,5,10.11,279.7
2020-01-01 08:00:00,3,6,9.59,289.7
2020-01-01 08:00:00,3,7,9.88,290.3
2020-01-01 08:00:00,3,8,9.14,293.7
2020-01-01 08:00:00,3,9,9.81,286.2
2020-01-01 08:00:00,3,10,10.59,292.4
2020-01-01 08:00:00,3,11,9.37,290.6
2020-01-01 08:00:00,3,12,8.16,287.7
2020-01-01 08:00:00,3,13,9.23,281.7
2020-01-01 08:00:00,3,14,10.09,283.5
2020-01-01 08:00:00,3,15,8.92,284.1
2020-01-01 08:00:00,3,16,8.85,289.3
2020-01-01 08:00:00,3,17,9.38,283.6
2020-01-01 08:00:00,3,18,9.26,289.9
2020-01-01 08:00:00,3,19,9.48,295.1
2020-01-01 08:00:00,4,0,9.87,296.9
2020-01-01 08:00:00,4,1,10.04,285.6
2020-01-01 08:00:00,4,2,9.38,291.9
2020-01-01 08:00:00,4,3,10.28,287.8
2020-01-01 08:00:00,4,4,9.51,294.9
2020-01-01 08:00:00,4,5,10.13,279.6
2020-01-01 08:00:00,4,6,9.58,290.7
2020-01-01 08:00:00,4,7,9.61,285.7
2020-01-01 08:00:00,4,8,9.51,288.3
2020-01-01 08:00:00,4,9,9.5,290.1
2020-01-01 08:00:00,4,10,10.06,285.5
2020-01-01 08:00:00,4,11,9.54,288.0
2020-01-01 08:00:00,4,12,8.6,283.5
2020-01-01 08:00:00,4,13,10.01,290.4
2020-01-01 08:00:00,4,14,8.58,289.0
2020-01-01 08:00:00,4,15,9.59,286.8
2020-01-01 08:00:00,4,16,9.66,287.9
2020-01-01 08:00:00,4,17,7.97,281.4
2020-01-01 08:00:00,4,18,9.46,284.4
2020-01-01 08:00:00,4,19,9.35,295.6
2020-01-01 08:00:00,5,0,10.51,291.9
2020-01-01 08:00:00,5,1,10.9,293.3
2020-01-01 08:00:00,5,2,9.9,287.5
2020-01-01 08:00:00,5,3,9.73,285.6
2020-01-01 08:00:00,5,4,9.99,289.8
2020-01-01 08:00:00,5,5,9.36,288.5
2020-01-01 08:00:00,5,6,9.9,282.8
2020-01-01 08:00:00,5,7,8.56,290.5
2020-01-01 08:00:00,5,8,8.84,283.9
2020-01-01 08:00:00,5,9,9.89,295.7
2020-01-01 08:00:00,5,10,9.07,281.9
2020-01-01 08:00:00,5,11,9.56,292.0
2020-01-01 08:00:00,5,12,10.82,290.5
2020-01-01 08:00:00,5,13,10.14,283.4
2020-01-01 08:00:00,5,14,9.06,286.3
2020-01-01 08:00:00,5,15,9.67,287.6
2020-01-01 08:00:00,5,16,8.99,290.1
2020-01-01 08:00:00,5,17,8.63,283.2
2020-01-01 08:00:00,5,18,8.85,291.8
2020-01-01 08:00:00,5,19,8.43,278.6
2020-01-01 08:00:00,6,0,10.43,288.6
2020-01-01 08:00:00,6,1,10.98,285.7
2020-01-01 08:00:00,6,2,10.69,293.1
2020-01-01 08:00:00,6,3,10.0,285.4
2020-01-01 08:00:00,6,4,9.77,285.1
2020-01-01 08:00:00,6,5,9.5,286.1
2020-01-01 08:00:00,6,6,9.22,286.2
2020-01-01 08:00:00,6,7,10.84,289.3
2020-01-01 08:00:00,6,8,10.25,293.2
2020-01-01 08:00:00,6,9,9.62,288.6
2020-01-01 08:00:00,6,10,9.52,304.4
2020-01-01 08:00:00,6,11,10.37,293.3
2020-01-01 08:00:00,6,12,9.95,286.2
2020-01-01 08:00:00,6,13,9.49,286.0
2020-01-01 08:00:00,6,14,9.74,278.8
2020-01-01 08:00:00,6,15,9.35,289.8
2020-01-01 08:00:00,6,16,9.55,282.6
2020-01-01 08:00:00,6,17,10.09,287.0
2020-01-01 08:00:00,6,18,9.9,290.6
2020-01-01 08:00:00,6,19,9.75,285.5
2020-01-01 08:00:00,7,0,10.57,290.5
2020-01-01 08:00:00,7,1,9.57,288.7
2020-01-01 08:00:00,7,2,10.65,280.4
2020-01-01 08:00:00,7,3,10.49,289.3
2020-01-01 08:00:00,7,4,9.85,282.1
2020-01-01 08:00:00,7,5,10.45,295.7
2020-01-01 08:00:00,7,6,10.15,284.4
2020-01-01 08:00:00,7,7,10.39,282.2
2020-01-01 08:00:00,7,8,10.3,286.1
2020-01-01 08:00:00,7,9,10.33,292.5
2020-01-01 08:00:00,7,10,9.95,289.6
2020-01-01 08:00:00,7,11,10.16,277.5
2020-01-01 08:00:00,7,12,9.71,286.5
2020-01-01 08:00:00,7,13,9.51,288.3
2020-01-01 08:00:00,7,14,10.52,291.9
2020-01-01 08:00:00,7,15,9.92,283.8
2020-01-01 08:00:00,7,16,9.75,288.1
2020-01-01 08:00:00,7,17,9.84,291.2
2020-01-01 08:00:00,7,18,8.64,280.9
2020-01-01 08:00:00,7,19,8.49,284.2
2020-01-01 08:00:00,8,0,11.12,291.6
2020-01-01 08:00:00,8,1,10.21,287.8
2020-01-01 08:00:00,8,2,10.74,283.0
2020-01-01 08:00:00,8,3,11.22,287.7
2020-01-01 08:00:00,8,4,9.3,284.2
2020-01-01 08:00:00,8,5,10.62,285.3
2020-01-01 08:00:00,8,6,10.51,290.4
2020-01-01 08:00:00,8,7,10.52,287.2
2020-01-01 08:00:00,8,8,10.25,280.6
2020-01-01 08:00:00,8,9,9.35,282.2
2020-01-01 08:00:00,8,10,11.02,292.0
2020-01-01 08:00:00,8,11,11.17,285.7
2020-01-01 08:00:00,8,12,9.97,297.1
2020-01-01 08:00:00,8,13,10.23,283.8
2020-01-01 08:00:00,8,14,9.83,284.7
2020-01-01 08:00:00,8,15,8.82,300.0
2020-01-01 08:00:00,8,16,9.62,283.4
2020-01-01 08:00:00,8,17,9.62,281.9
2020-01-01 08:00:00,8,18,10.1,284.5
2020-01-01 08:00:00,8,19,9.67,287.0
2020-01-01 08:00:00,9,0,10.56,282.6
2020-01-01 08:00:00,9,1,10.5,286.6
2020-01-01 08:00:00,9,2,10.52,286.1
2020-01-01 08:00:00,9,3,10.37,290.6
2020-01-01 08:00:00,9,4,10.32,291.9
2020-01-01 08:00:00,9,5,9.85,284.5
2020-01-01 08:00:00,9,6,10.01,286.5
2020-01-01 08:00:00,9,7,10.2,277.5
2020-01-01 08:00:00,9,8,10.55,289.6
2020-01-01 08:00:00,9,9,10.36,281.9
2020-01-01 08:00:00,9,10,10.02,288.1
2020-01-01 08:00:00,9,11,9.53,289.5
2020-01-01 08:00:00,9,12,10.93,290.5
2020-01-01 08:00:00,9,13,8.9,289.4
2020-01-01 08:00:00,9,14,10.25,288.5
2020-01-01 08:00:00,9,15,9.78,288.1
2020-01-01 08:00:00,9,16,10.11,283.7
2020-01-01 08:00:00,9,17,10.1,283.9
2020-01-01 08:00:00,9,18,8.54,293.5
2020-01-01 08:00:00,9,19,8.86,284.4
2020-01-01 08:00:00,10,0,11.54,293.8
2020-01-01 08:00:00,10,1,11.81,285.3
2020-01-01 08:00:00,10,2,10.61,287.7
2020-01-01 08:00:00,10,3,10.0,289.7
2020-01-01 08:00:00,10,4,10.45,291.2
2020-01-01 08:00:00,10,5,10.32,287.9
2020-01-01 08:00:00,10,6,10.88,287.9
2020-01-01 08:00:00,10,7,10.86,281.7
2020-01-01 08:00:00,10,8,10.67,287.7
2020-01-01 08:00:00,10,9,9.87,284.6
2020-01-01 08:00:00,10,10,10.65,280.2
2020-01-01 08:00:00,10,11,9.79,290.2
2020-01-01 08:00:00,10,12,10.3,297.3
2020-01-01 08:00:00,10,13,9.66,285.0
2020-01-01 08:00:00,10,14,9.84,281.0
2020-01-01 08:00:00,10,15,9.5,282.6
2020-01-01 08:00:00,10,16,9.98,291.7
2020-01-01 08:00:00,10,17,11.0,291.3
2020-01-01 08:00:00,10,18,10.43,286.3
2020-01-01 08:00:00,10,19,10.08,282.6
2020-01-01 08:00:00,11,0,10.51,285.7
2020-01-01 08:00:00,11,1,10.39,287.4
2020-01-01 08:00:00,11,2,11.2,290.3
2020-01-01 08:00:00,11,3,9.92,281.1
2020-01-01 08:00:00,11,4,11.04,282.1
2020-01-01 08:00:00,11,5,10.55,296.6
2020-01-01 08:00:00,11,6,10.3,294.1
2020-01-01 08:00:00,11,7,9.92,284.1
2020-01-01 08:00:00,11,8,10.38,283.3
2020-01-01 08:00:00,11,9,10.38,288.9
2020-01-01 08:00:00,11,10,10.38,287.1
2020-01-01 08:00:00,11,11,10.1,284.5
2020-01-01 08:00:00,11,12,10.13,281.1
2020-01-01 08:00:00,11,13,10.03,286.1
2020-01-01 08:00:00,11,14,10.04,286.5
2020-01-01 08:00:00,11,15,9.08,283.2
2020-01-01 08:00:00,11,16,10.44,286.6
2020-01-01 08:00:00,11,17,9.64,279.0
2020-01-01 08:00:00,11,18,10.12,293.8
2020-01-01 08:00:00,11,19,10.16,285.3
2020-01-01 08:00:00,12,0,11.59,287.0
2020-01-01 08:00:00,12,1,11.04,285.8
2020-01-01 08:00:00,12,2,10.88,287.4
2020-01-01 08:00:00,12,3,11.11,290.2
2020-01-01 08:00:00,12,4,10.01,274.6
2020-01-01 08:00:00,12,5,10.02,286.8
2020-01-01 08:00:00,12,6,10.25,291.5
2020-01-01 08:00:00,12,7,10.66,285.0
2020-01-01 08:00:00,12,8,10.83,295.9
2020-01-01 08:00:00,12,9,9.67,276.3
2020-01-01 08:00:00,12,10,9.83,287.8
2020-01-01 08:00:00,12,11,9.59,279.5
2020-01-01 08:00:00,12,12,10.19,288.7
2020-01-01 08:00:00,12,13,10.8,282.4
2020-01-01 08:00:00,12,14,10.2,294.9
2020-01-01 08:00:00,12,15,11.01,287.1
2020-01-01 08:00:00,12,16,10.3,292.5
2020-01-01 08:00:00,12,17,10.2,291.1
2020-01-01 08:00:00,12,18,10.1,287.3
2020-01-01 08:00:00,12,19,10.5,296.1
2020-01-01 08:00:00,13,0,10.44,286.6
2020-01-01 08:00:00,13,1,10.91,287.3
2020-01-01 08:00:00,13,2,10.99,287.7
2020-01-01 08:00:00,13,3,10.75,285.8
2020-01-01 08:00:00,13,4,10.48,289.0
2020-01-01 08:00:00,13,5,10.42,285.1
